Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,anomalie,annee,mois,quartier,quantite,cost,marge,taux de profit,ratio quantité/ventes,cat_client,délais livraison
9404,CA-2017-105459,2017-08-12,2017-08-17,Second Class,NP-18700,Nora Preis,Consumer,United States,New York City,New York,10024.0,East,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1591.02,True,2017,8,3,1,1193.26,397.76,25.0,0.0006285276112179608,high,5
9405,CA-2018-141663,2018-04-13,2018-04-17,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,7.92,False,2018,4,2,1,5.94,1.98,25.0,0.12626262626262627,low,4
9406,CA-2015-152618,2015-03-14,2015-03-17,First Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60653.0,Central,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,574.91,True,2015,3,1,1,431.18,143.73,25.0,0.0017394026891165576,high,3
9407,CA-2015-152618,2015-03-14,2015-03-17,First Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60653.0,Central,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,8.448,False,2015,3,1,1,6.34,2.11,24.98,0.11837121212121211,low,3
9408,CA-2018-162789,2018-09-22,2018-09-24,Second Class,LC-17140,Logan Currie,Consumer,United States,New York City,New York,10035.0,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,1071.0,True,2018,9,3,1,803.25,267.75,25.0,0.0009337068160597573,high,2
9409,CA-2018-162789,2018-09-22,2018-09-24,Second Class,LC-17140,Logan Currie,Consumer,United States,New York City,New York,10035.0,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,12.07,False,2018,9,3,1,9.05,3.02,25.02,0.08285004142502071,low,2
9410,US-2018-110149,2018-12-10,2018-12-13,First Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,3.273,False,2018,12,4,1,2.45,0.82,25.05,0.30553009471432935,low,3
9411,US-2018-110149,2018-12-10,2018-12-13,First Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",87.92,False,2018,12,4,1,65.94,21.98,25.0,0.011373976342129208,low,3
9412,CA-2017-108959,2017-03-10,2017-03-14,Second Class,MH-17785,Maya Herman,Corporate,United States,Glendale,Arizona,85301.0,West,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",104.696,False,2017,3,1,1,78.52,26.18,25.01,0.009551463284175136,low,4
9413,CA-2016-164777,2016-01-27,2016-01-29,First Class,SC-20305,Sean Christensen,Consumer,United States,Los Angeles,California,90036.0,West,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,True,2016,1,1,1,2102.94,700.98,25.0,0.0003566435561642272,high,2
9414,CA-2017-132017,2017-09-26,2017-09-27,First Class,MH-17620,Matt Hagelstein,Corporate,United States,Houston,Texas,77041.0,Central,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,6.816,False,2017,9,3,1,5.11,1.71,25.09,0.1467136150234742,low,1
9415,CA-2016-127824,2016-10-18,2016-10-22,Standard Class,JC-15775,John Castell,Consumer,United States,Seattle,Washington,98115.0,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,249.584,False,2016,10,4,1,187.19,62.39,25.0,0.00400666709404449,low,4
9416,CA-2016-127824,2016-10-18,2016-10-22,Standard Class,JC-15775,John Castell,Consumer,United States,Seattle,Washington,98115.0,West,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,17.94,False,2016,10,4,1,13.46,4.48,24.97,0.05574136008918617,low,4
9417,CA-2016-127824,2016-10-18,2016-10-22,Standard Class,JC-15775,John Castell,Consumer,United States,Seattle,Washington,98115.0,West,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,10.11,False,2016,10,4,1,7.58,2.53,25.02,0.09891196834817013,low,4
9418,CA-2015-148285,2015-10-27,2015-11-01,Standard Class,RD-19810,Ross DeVincentis,Home Office,United States,Fayetteville,North Carolina,28314.0,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,10.368,False,2015,10,4,1,7.78,2.59,24.98,0.09645061728395062,low,-26
9419,CA-2015-148285,2015-10-27,2015-11-01,Standard Class,RD-19810,Ross DeVincentis,Home Office,United States,Fayetteville,North Carolina,28314.0,South,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,11.952,False,2015,10,4,1,8.96,2.99,25.02,0.08366800535475234,low,-26
9420,CA-2018-152926,2018-10-02,2018-10-04,Second Class,SC-20695,Steve Chapman,Corporate,United States,Houston,Texas,77041.0,Central,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.224,False,2018,10,4,1,11.42,3.8,24.96,0.06568575932737783,low,2
9421,CA-2018-152926,2018-10-02,2018-10-04,Second Class,SC-20695,Steve Chapman,Corporate,United States,Houston,Texas,77041.0,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,21.984,False,2018,10,4,1,16.49,5.49,24.97,0.04548762736535662,low,2
9422,CA-2015-145254,2015-07-23,2015-07-27,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122.0,West,TEC-PH-10000441,Technology,Phones,VTech DS6151,604.752,True,2015,7,3,1,453.56,151.19,25.0,0.001653570389184327,high,4
9423,CA-2015-145254,2015-07-23,2015-07-27,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122.0,West,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,40.7,False,2015,7,3,1,30.52,10.18,25.01,0.02457002457002457,low,4
9424,CA-2015-145254,2015-07-23,2015-07-27,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122.0,West,TEC-PH-10004531,Technology,Phones,AT&T CL2909,302.376,False,2015,7,3,1,226.78,75.6,25.0,0.003307140778368654,meduim,4
9425,CA-2015-145254,2015-07-23,2015-07-27,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122.0,West,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45.0,False,2015,7,3,1,33.75,11.25,25.0,0.022222222222222223,low,4
9426,CA-2015-116246,2015-09-12,2015-09-17,Second Class,LW-17215,Luke Weiss,Consumer,United States,New York City,New York,10035.0,East,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,3785.292,True,2015,9,3,1,2838.97,946.32,25.0,0.0002641804119735017,high,5
9427,CA-2017-160479,2017-09-15,2017-09-20,Standard Class,AH-10585,Angele Hood,Consumer,United States,Seattle,Washington,98105.0,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,False,2017,9,3,1,26.55,8.85,25.0,0.02824858757062147,low,5
9428,CA-2015-167486,2015-11-27,2015-12-01,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Buffalo,New York,14215.0,East,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,False,2015,11,4,1,149.93,49.97,25.0,0.0050025012506253125,low,-26
9429,CA-2015-152100,2015-05-11,2015-05-16,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Huntsville,Texas,77340.0,Central,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1212.96,True,2015,5,2,1,909.72,303.24,25.0,0.0008244294947896056,high,5
9430,CA-2016-166219,2016-08-28,2016-09-01,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Dallas,Texas,75081.0,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1099.96,True,2016,8,3,1,824.97,274.99,25.0,0.0009091239681442961,high,-27
9431,CA-2016-166219,2016-08-28,2016-09-01,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Dallas,Texas,75081.0,Central,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,103.481,False,2016,8,3,1,77.61,25.87,25.0,0.009663609744784068,low,-27
9432,CA-2016-111864,2016-06-19,2016-06-19,Same Day,PP-18955,Paul Prost,Home Office,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,5.904,False,2016,6,2,1,4.43,1.47,24.9,0.16937669376693767,low,0
9433,CA-2016-119627,2016-08-17,2016-08-23,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345.0,West,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,30.08,False,2016,8,3,1,22.56,7.52,25.0,0.03324468085106383,low,6
9434,CA-2016-119627,2016-08-17,2016-08-23,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345.0,West,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,36.288,False,2016,8,3,1,27.22,9.07,24.99,0.027557319223985893,low,6
9435,CA-2016-119627,2016-08-17,2016-08-23,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345.0,West,OFF-AR-10000203,Office Supplies,Art,Newell 336,10.272,False,2016,8,3,1,7.7,2.57,25.02,0.09735202492211838,low,6
9436,CA-2016-119627,2016-08-17,2016-08-23,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345.0,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,252.8,False,2016,8,3,1,189.6,63.2,25.0,0.003955696202531645,meduim,6
9437,CA-2016-160787,2016-09-25,2016-09-25,Same Day,BM-11785,Bryan Mills,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946,False,2016,9,3,1,2.21,0.74,25.12,0.3394433129667345,low,0
9438,CA-2018-107853,2018-05-26,2018-05-31,Standard Class,CD-11920,Carlos Daly,Consumer,United States,Oceanside,California,92054.0,West,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,12.96,False,2018,5,2,1,9.72,3.24,25.0,0.07716049382716049,low,5
9439,CA-2018-126144,2018-07-31,2018-08-05,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,285.576,False,2018,7,3,1,214.18,71.4,25.0,0.0035016948202930215,meduim,-26
9440,US-2015-154655,2015-10-12,2015-10-17,Standard Class,BP-11050,Barry Pond,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",22.24,False,2015,10,4,1,16.68,5.56,25.0,0.04496402877697842,low,5
9441,CA-2015-100391,2015-05-25,2015-05-29,Standard Class,BW-11065,Barry Weirich,Consumer,United States,New York City,New York,10035.0,East,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,14.62,False,2015,5,2,1,10.96,3.66,25.03,0.06839945280437756,low,4
9442,CA-2015-165477,2015-12-29,2015-12-31,Second Class,RE-19405,Ricardo Emerson,Consumer,United States,Kent,Ohio,44240.0,East,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,48.36,False,2015,12,4,1,36.27,12.09,25.0,0.0206782464846981,low,2
9443,CA-2018-165904,2018-04-07,2018-04-11,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,Jacksonville,Florida,32216.0,South,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,16.256,False,2018,4,2,1,12.19,4.07,25.04,0.061515748031496065,low,4
9444,CA-2018-165904,2018-04-07,2018-04-11,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,Jacksonville,Florida,32216.0,South,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,219.184,False,2018,4,2,1,164.39,54.79,25.0,0.004562376815825973,low,4
9445,CA-2016-104052,2016-03-01,2016-03-02,First Class,TP-21565,Tracy Poddar,Corporate,United States,Coppell,Texas,75019.0,Central,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,False,2016,3,1,1,71.88,23.96,25.0,0.010434056761268781,low,1
9446,CA-2016-168277,2016-05-29,2016-06-03,Standard Class,KB-16315,Karl Braun,Consumer,United States,Indianapolis,Indiana,46203.0,Central,OFF-LA-10004484,Office Supplies,Labels,Avery 476,12.39,False,2016,5,2,1,9.29,3.1,25.02,0.08071025020177562,low,-26
9447,CA-2017-158617,2017-09-22,2017-09-28,Standard Class,AC-10660,Anna Chung,Consumer,United States,Lawrence,Indiana,46226.0,Central,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,35.88,False,2017,9,3,1,26.91,8.97,25.0,0.027870680044593085,low,6
9448,CA-2018-136882,2018-05-27,2018-06-03,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Tulsa,Oklahoma,74133.0,Central,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",477.3,False,2018,5,2,1,357.98,119.32,25.0,0.0020951183741881414,meduim,-24
9449,US-2017-148957,2017-09-17,2017-09-23,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Redmond,Washington,98052.0,West,OFF-LA-10002195,Office Supplies,Labels,Avery 481,12.32,False,2017,9,3,1,9.24,3.08,25.0,0.08116883116883117,low,6
9450,CA-2015-140032,2015-09-08,2015-09-13,Standard Class,TS-21340,Toby Swindell,Consumer,United States,San Francisco,California,94109.0,West,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",8.608,False,2015,9,3,1,6.46,2.15,24.98,0.11617100371747212,low,5
9451,CA-2018-145506,2018-06-03,2018-06-07,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Spokane,Washington,99207.0,West,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,136.26,False,2018,6,2,1,102.2,34.06,25.0,0.007338910905621606,low,4
9452,CA-2016-129546,2016-09-28,2016-10-05,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032.0,West,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",186.15,False,2016,9,3,1,139.61,46.54,25.0,0.005372011818426,low,-23
9453,CA-2016-129546,2016-09-28,2016-10-05,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032.0,West,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,81.792,False,2016,9,3,1,61.34,20.45,25.0,0.012226134585289514,low,-23
9454,CA-2016-129546,2016-09-28,2016-10-05,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032.0,West,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,47.19,False,2016,9,3,1,35.39,11.8,25.01,0.021190930281839375,low,-23
9455,CA-2016-129546,2016-09-28,2016-10-05,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032.0,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,36.784,False,2016,9,3,1,27.59,9.19,24.98,0.02718573292735972,low,-23
9456,CA-2017-140977,2017-06-16,2017-06-19,Second Class,JL-15175,James Lanier,Home Office,United States,Chattanooga,Tennessee,37421.0,South,TEC-MA-10003493,Technology,Machines,Penpower WorldCard Pro Card Scanner,91.475,False,2017,6,2,1,68.61,22.86,24.99,0.010931948619841488,low,3
9457,CA-2018-151855,2018-05-27,2018-06-03,Standard Class,BW-11110,Bart Watters,Corporate,United States,Greensboro,North Carolina,27405.0,South,TEC-AC-10002380,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,27.192,False,2018,5,2,1,20.39,6.8,25.01,0.03677552221241542,low,-24
9458,CA-2018-151855,2018-05-27,2018-06-03,Standard Class,BW-11110,Bart Watters,Corporate,United States,Greensboro,North Carolina,27405.0,South,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",12.06,False,2018,5,2,1,9.04,3.02,25.04,0.08291873963515754,low,-24
9459,CA-2015-138240,2015-10-09,2015-10-14,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,San Francisco,California,94122.0,West,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,144.6,False,2015,10,4,1,108.45,36.15,25.0,0.006915629322268327,low,5
9460,CA-2015-138240,2015-10-09,2015-10-14,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,San Francisco,California,94122.0,West,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,15.992,False,2015,10,4,1,11.99,4.0,25.01,0.0625312656328164,low,5
9461,CA-2015-101833,2015-11-17,2015-11-22,Second Class,FG-14260,Frank Gastineau,Home Office,United States,New York City,New York,10024.0,East,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,34.44,False,2015,11,4,1,25.83,8.61,25.0,0.029036004645760744,low,5
9462,CA-2015-100867,2015-10-19,2015-10-24,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Lakewood,California,90712.0,West,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,321.552,False,2015,10,4,1,241.16,80.39,25.0,0.003109916903020351,meduim,5
9463,US-2018-109610,2018-11-25,2018-11-30,Second Class,BS-11590,Brendan Sweed,Corporate,United States,Louisville,Kentucky,40214.0,South,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96,True,2018,11,4,1,526.47,175.49,25.0,0.0014245825972989913,high,5
9464,CA-2015-156545,2015-02-27,2015-03-03,First Class,JS-16030,Joy Smith,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,False,2015,2,1,1,14.59,4.87,25.03,0.05139802631578948,low,-24
9465,CA-2015-109127,2015-12-21,2015-12-25,Standard Class,JC-15775,John Castell,Consumer,United States,Newark,Delaware,19711.0,East,OFF-LA-10004409,Office Supplies,Labels,Avery 492,17.28,False,2015,12,4,1,12.96,4.32,25.0,0.057870370370370364,low,4
9466,CA-2017-126858,2017-11-19,2017-11-23,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Seattle,Washington,98115.0,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,False,2017,11,4,1,23.97,7.99,25.0,0.03128911138923655,low,4
9467,CA-2018-102925,2018-11-05,2018-11-10,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024.0,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,164.688,False,2018,11,4,1,123.52,41.17,25.0,0.006072087826678326,low,5
9468,CA-2018-102925,2018-11-05,2018-11-10,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024.0,East,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,166.5,False,2018,11,4,1,124.88,41.62,25.0,0.006006006006006006,low,5
9469,CA-2018-102925,2018-11-05,2018-11-10,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024.0,East,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,12.96,False,2018,11,4,1,9.72,3.24,25.0,0.07716049382716049,low,5
9470,CA-2018-102925,2018-11-05,2018-11-10,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024.0,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",110.96,False,2018,11,4,1,83.22,27.74,25.0,0.009012256669069936,low,5
9471,CA-2018-102925,2018-11-05,2018-11-10,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024.0,East,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,99.98,False,2018,11,4,1,74.98,25.0,25.01,0.010002000400080016,low,5
9472,CA-2018-102925,2018-11-05,2018-11-10,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024.0,East,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,11.424,False,2018,11,4,1,8.57,2.85,24.95,0.08753501400560225,low,5
9473,CA-2018-102925,2018-11-05,2018-11-10,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024.0,East,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,128.124,False,2018,11,4,1,96.09,32.03,25.0,0.007804938965377291,low,5
9474,CA-2018-102925,2018-11-05,2018-11-10,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024.0,East,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",101.4,False,2018,11,4,1,76.05,25.35,25.0,0.009861932938856016,low,5
9475,CA-2016-100818,2016-05-31,2016-06-05,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653.0,Central,OFF-LA-10000443,Office Supplies,Labels,Avery 501,5.904,False,2016,5,2,1,4.43,1.47,24.9,0.16937669376693767,low,-26
9476,CA-2016-100818,2016-05-31,2016-06-05,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653.0,Central,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,173.488,False,2016,5,2,1,130.12,43.37,25.0,0.0057640874296781336,low,-26
9477,CA-2016-100818,2016-05-31,2016-06-05,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653.0,Central,FUR-FU-10002703,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",51.56,False,2016,5,2,1,38.67,12.89,25.0,0.019394879751745538,low,-26
9478,CA-2016-100818,2016-05-31,2016-06-05,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,False,2016,5,2,1,2.67,0.89,24.97,0.28058361391694725,low,-26
9479,CA-2015-126193,2015-09-07,2015-09-14,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Oswego,Illinois,60543.0,Central,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,13.16,False,2015,9,3,1,9.87,3.29,25.0,0.07598784194528875,low,7
9480,CA-2015-126193,2015-09-07,2015-09-14,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Oswego,Illinois,60543.0,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,3.828,False,2015,9,3,1,2.87,0.96,25.08,0.2612330198537095,low,7
9481,CA-2015-126193,2015-09-07,2015-09-14,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Oswego,Illinois,60543.0,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,304.99,False,2015,9,3,1,228.74,76.25,25.0,0.003278796026099216,meduim,7
9482,CA-2018-150504,2018-11-06,2018-11-12,Standard Class,HG-14845,Harry Greene,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.16,False,2018,11,4,1,13.62,4.54,25.0,0.05506607929515418,low,6
9483,CA-2016-158351,2016-06-20,2016-06-24,Second Class,BC-11125,Becky Castell,Home Office,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,319.984,False,2016,6,2,1,239.99,79.99,25.0,0.003125156257812891,meduim,4
9484,CA-2015-122679,2015-07-22,2015-07-28,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Los Angeles,California,90008.0,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,19.68,False,2015,7,3,1,14.76,4.92,25.0,0.0508130081300813,low,6
9485,CA-2017-164770,2017-12-02,2017-12-04,Second Class,MY-18295,Muhammed Yedwab,Corporate,United States,Houston,Texas,77036.0,Central,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,781.864,True,2017,12,4,1,586.4,195.46,25.0,0.0012789948123970408,high,2
9486,CA-2017-164770,2017-12-02,2017-12-04,Second Class,MY-18295,Muhammed Yedwab,Corporate,United States,Houston,Texas,77036.0,Central,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,30.816,False,2017,12,4,1,23.11,7.71,25.02,0.03245067497403946,low,2
9487,CA-2018-130505,2018-10-12,2018-10-12,Same Day,NF-18385,Natalie Fritzler,Consumer,United States,Wheeling,West Virginia,26003.0,East,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",673.344,True,2018,10,4,1,505.01,168.33,25.0,0.001485124988119,high,0
9488,US-2018-125213,2018-12-11,2018-12-13,First Class,NB-18655,Nona Balk,Corporate,United States,Paterson,New Jersey,7501.0,East,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,6.54,False,2018,12,4,1,4.9,1.64,25.08,0.1529051987767584,low,2
9489,CA-2016-156566,2016-10-01,2016-10-04,First Class,EM-13960,Eric Murdock,Consumer,United States,Portland,Oregon,97206.0,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,572.8,True,2016,10,4,1,429.6,143.2,25.0,0.001745810055865922,high,3
9490,US-2017-102232,2017-08-05,2017-08-11,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Huntsville,Alabama,35810.0,South,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",197.05,False,2017,8,3,1,147.79,49.26,25.0,0.005074854097944684,low,6
9491,CA-2018-111738,2018-01-03,2018-01-07,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,San Francisco,California,94110.0,West,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,2022.272,True,2018,1,1,1,1516.7,505.57,25.0,0.0004944933223621749,high,4
9492,CA-2018-111738,2018-01-03,2018-01-07,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,San Francisco,California,94110.0,West,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,9.12,False,2018,1,1,1,6.84,2.28,25.0,0.10964912280701755,low,4
9493,CA-2018-163188,2018-11-07,2018-11-07,Same Day,EC-14050,Erin Creighton,Consumer,United States,Oklahoma City,Oklahoma,73120.0,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,38.16,False,2018,11,4,1,28.62,9.54,25.0,0.026205450733752623,low,0
